Lead_ID,Stage_Name,Stage_Status,Stage_Date,Drop_Reason
HL10222,Property Valuation,Pending,7/18/2024,
HL10222,Legal Verification,Pending,7/23/2024,
HL10222,Sanction Approved,Pending,7/28/2024,
HL10222,Loan Disbursed,Pending,7/31/2024,
HL10223,Lead Contacted,Dropped,5/28/2024,Document incomplete
HL10223,Lead Qualified,Pending,5/30/2024,
HL10223,Document Collection,Pending,6/1/2024,
HL10223,Credit Check,Pending,6/10/2024,
HL10223,Property Valuation,Pending,6/17/2024,
HL10223,Legal Verification,Pending,6/26/2024,
HL10223,Sanction Approved,Pending,7/2/2024,
HL10223,Loan Disbursed,Pending,7/7/2024,
HL10224,Lead Contacted,Completed,1/2/2025,
HL10224,Lead Qualified,Completed,1/5/2025,
HL10224,Document Collection,Completed,1/8/2025,
HL10224,Credit Check,Completed,1/10/2025,
HL10224,Property Valuation,Completed,1/12/2025,
HL10224,Legal Verification,Dropped,1/19/2025,Customer not reachable
HL10224,Sanction Approved,Pending,1/22/2025,
HL10224,Loan Disbursed,Pending,1/29/2025,
HL10225,Lead Contacted,Completed,9/8/2024,
HL10225,Lead Qualified,Completed,9/16/2024,
HL10225,Document Collection,Completed,9/21/2024,
HL10225,Credit Check,Completed,9/24/2024,
HL10225,Property Valuation,Completed,10/2/2024,
HL10225,Legal Verification,Dropped,10/6/2024,Low eligibility
HL10225,Sanction Approved,Pending,10/14/2024,
HL10225,Loan Disbursed,Pending,10/21/2024,
HL10226,Lead Contacted,Completed,5/12/2024,
HL10226,Lead Qualified,Completed,5/17/2024,
HL10226,Document Collection,Completed,5/19/2024,
HL10226,Credit Check,Completed,5/23/2024,
HL10226,Property Valuation,Dropped,5/24/2024,High FOIR
HL10226,Legal Verification,Pending,5/26/2024,
HL10226,Sanction Approved,Pending,5/31/2024,
HL10226,Loan Disbursed,Pending,6/9/2024,
HL10227,Lead Contacted,Completed,9/26/2024,
HL10227,Lead Qualified,Completed,9/27/2024,
HL10227,Document Collection,Completed,10/3/2024,
HL10227,Credit Check,Completed,10/10/2024,
HL10227,Property Valuation,Completed,10/15/2024,
HL10227,Legal Verification,Completed,10/19/2024,
HL10227,Sanction Approved,Dropped,10/20/2024,High FOIR
HL10227,Loan Disbursed,Pending,10/26/2024,
HL10228,Lead Contacted,Completed,2/18/2024,
HL10228,Lead Qualified,Completed,2/24/2024,
HL10228,Document Collection,Completed,3/4/2024,
HL10228,Credit Check,Completed,3/13/2024,
HL10228,Property Valuation,Completed,3/19/2024,
HL10228,Legal Verification,Completed,3/23/2024,
HL10228,Sanction Approved,Completed,3/29/2024,
HL10228,Loan Disbursed,Dropped,3/30/2024,Low eligibility
HL10229,Lead Contacted,Completed,12/26/2024,
HL10229,Lead Qualified,Completed,12/30/2024,
HL10229,Document Collection,Completed,1/8/2025,
HL10229,Credit Check,Completed,1/11/2025,
HL10229,Property Valuation,Completed,1/13/2025,
HL10229,Legal Verification,Completed,1/21/2025,
HL10229,Sanction Approved,Completed,1/29/2025,
HL10229,Loan Disbursed,Completed,2/6/2025,
HL10230,Lead Contacted,Completed,9/12/2024,
HL10230,Lead Qualified,Completed,9/18/2024,
HL10230,Document Collection,Dropped,9/27/2024,Document incomplete
HL10230,Credit Check,Pending,9/30/2024,
HL10230,Property Valuation,Pending,10/7/2024,
HL10230,Legal Verification,Pending,10/13/2024,
HL10230,Sanction Approved,Pending,10/21/2024,
HL10230,Loan Disbursed,Pending,10/24/2024,
HL10231,Lead Contacted,Completed,5/25/2024,
HL10231,Lead Qualified,Completed,5/29/2024,
HL10231,Document Collection,Completed,6/6/2024,
HL10231,Credit Check,Completed,6/11/2024,
HL10231,Property Valuation,Completed,6/18/2024,
HL10231,Legal Verification,Completed,6/25/2024,
HL10231,Sanction Approved,Completed,7/1/2024,
HL10231,Loan Disbursed,Completed,7/6/2024,
HL10232,Lead Contacted,Completed,9/2/2024,
HL10232,Lead Qualified,Completed,9/6/2024,
HL10232,Document Collection,Dropped,9/9/2024,Document incomplete
HL10232,Credit Check,Pending,9/16/2024,
HL10232,Property Valuation,Pending,9/20/2024,
HL10232,Legal Verification,Pending,9/28/2024,
HL10232,Sanction Approved,Pending,10/7/2024,
HL10232,Loan Disbursed,Pending,10/10/2024,
HL10233,Lead Contacted,Completed,8/19/2024,
HL10233,Lead Qualified,Completed,8/25/2024,
HL10233,Document Collection,Completed,8/29/2024,
HL10233,Credit Check,Completed,9/3/2024,
HL10233,Property Valuation,Completed,9/4/2024,
HL10233,Legal Verification,Completed,9/10/2024,
HL10233,Sanction Approved,Completed,9/18/2024,
HL10233,Loan Disbursed,Completed,9/26/2024,
HL10234,Lead Contacted,Completed,12/9/2024,
HL10234,Lead Qualified,Completed,12/13/2024,
HL10234,Document Collection,Completed,12/18/2024,
HL10234,Credit Check,Completed,12/27/2024,
HL10234,Property Valuation,Completed,12/28/2024,
HL10234,Legal Verification,Completed,1/5/2025,
HL10234,Sanction Approved,Completed,1/6/2025,
HL10234,Loan Disbursed,Completed,1/13/2025,
HL10235,Lead Contacted,Dropped,7/17/2024,Document incomplete
HL10235,Lead Qualified,Pending,7/20/2024,
HL10235,Document Collection,Pending,7/27/2024,
HL10235,Credit Check,Pending,8/5/2024,
HL10235,Property Valuation,Pending,8/13/2024,
HL10235,Legal Verification,Pending,8/21/2024,
HL10235,Sanction Approved,Pending,8/30/2024,
HL10235,Loan Disbursed,Pending,9/2/2024,
HL10236,Lead Contacted,Completed,3/13/2024,
HL10236,Lead Qualified,Completed,3/21/2024,
HL10236,Document Collection,Completed,3/28/2024,
HL10236,Credit Check,Completed,4/2/2024,
HL10236,Property Valuation,Completed,4/9/2024,
HL10236,Legal Verification,Completed,4/12/2024,
HL10236,Sanction Approved,Completed,4/13/2024,
HL10236,Loan Disbursed,Completed,4/17/2024,
HL10237,Lead Contacted,Completed,1/30/2025,
HL10237,Lead Qualified,Completed,2/5/2025,
HL10237,Document Collection,Completed,2/10/2025,
HL10237,Credit Check,Completed,2/16/2025,
HL10237,Property Valuation,Completed,2/25/2025,
HL10237,Legal Verification,Completed,3/1/2025,
HL10237,Sanction Approved,Completed,3/6/2025,
HL10237,Loan Disbursed,Completed,3/11/2025,
HL10238,Lead Contacted,Completed,1/15/2024,
HL10238,Lead Qualified,Completed,1/23/2024,
HL10238,Document Collection,Dropped,1/28/2024,High FOIR
HL10238,Credit Check,Pending,1/29/2024,
HL10238,Property Valuation,Pending,2/2/2024,
HL10238,Legal Verification,Pending,2/4/2024,
HL10238,Sanction Approved,Pending,2/8/2024,
HL10238,Loan Disbursed,Pending,2/16/2024,
HL10239,Lead Contacted,Completed,4/24/2024,
HL10239,Lead Qualified,Completed,4/27/2024,
HL10239,Document Collection,Completed,5/3/2024,
HL10239,Credit Check,Dropped,5/9/2024,Changed mind
HL10239,Property Valuation,Pending,5/15/2024,
HL10239,Legal Verification,Pending,5/16/2024,
HL10239,Sanction Approved,Pending,5/21/2024,
HL10239,Loan Disbursed,Pending,5/27/2024,
HL10240,Lead Contacted,Dropped,1/27/2024,Customer not reachable
HL10240,Lead Qualified,Pending,2/1/2024,
HL10240,Document Collection,Pending,2/4/2024,
HL10240,Credit Check,Pending,2/6/2024,
HL10240,Property Valuation,Pending,2/14/2024,
HL10240,Legal Verification,Pending,2/21/2024,
HL10240,Sanction Approved,Pending,2/28/2024,
HL10240,Loan Disbursed,Pending,3/4/2024,
HL10241,Lead Contacted,Completed,6/8/2024,
HL10241,Lead Qualified,Completed,6/11/2024,
HL10241,Document Collection,Completed,6/16/2024,
HL10241,Credit Check,Completed,6/23/2024,
HL10241,Property Valuation,Completed,6/29/2024,
HL10241,Legal Verification,Completed,7/7/2024,
HL10241,Sanction Approved,Completed,7/11/2024,
HL10241,Loan Disbursed,Completed,7/16/2024,
HL10242,Lead Contacted,Completed,8/15/2024,
HL10242,Lead Qualified,Completed,8/18/2024,
HL10242,Document Collection,Completed,8/27/2024,
HL10242,Credit Check,Completed,8/31/2024,
HL10242,Property Valuation,Dropped,9/2/2024,Low eligibility
HL10242,Legal Verification,Pending,9/3/2024,
HL10242,Sanction Approved,Pending,9/11/2024,
HL10242,Loan Disbursed,Pending,9/15/2024,
HL10243,Lead Contacted,Completed,12/14/2024,
HL10243,Lead Qualified,Completed,12/21/2024,
HL10243,Document Collection,Completed,12/25/2024,
HL10243,Credit Check,Completed,1/1/2025,
HL10243,Property Valuation,Completed,1/2/2025,
HL10243,Legal Verification,Completed,1/6/2025,
HL10243,Sanction Approved,Completed,1/15/2025,
HL10243,Loan Disbursed,Completed,1/24/2025,
HL10244,Lead Contacted,Completed,9/1/2024,
HL10244,Lead Qualified,Completed,9/8/2024,
HL10244,Document Collection,Completed,9/12/2024,
HL10244,Credit Check,Dropped,9/21/2024,Customer not reachable
HL10244,Property Valuation,Pending,9/30/2024,
HL10244,Legal Verification,Pending,10/6/2024,
HL10244,Sanction Approved,Pending,10/10/2024,
HL10244,Loan Disbursed,Pending,10/12/2024,
HL10245,Lead Contacted,Completed,8/26/2024,
HL10245,Lead Qualified,Completed,8/31/2024,
HL10245,Document Collection,Completed,9/5/2024,
HL10245,Credit Check,Completed,9/7/2024,
HL10245,Property Valuation,Completed,9/16/2024,
HL10245,Legal Verification,Completed,9/17/2024,
HL10245,Sanction Approved,Completed,9/24/2024,
HL10245,Loan Disbursed,Dropped,10/3/2024,Changed mind
HL10246,Lead Contacted,Completed,8/9/2024,
HL10246,Lead Qualified,Completed,8/12/2024,
HL10246,Document Collection,Completed,8/20/2024,
HL10246,Credit Check,Dropped,8/25/2024,High FOIR
HL10246,Property Valuation,Pending,8/26/2024,
HL10246,Legal Verification,Pending,9/4/2024,
HL10246,Sanction Approved,Pending,9/5/2024,
HL10246,Loan Disbursed,Pending,9/11/2024,
HL10247,Lead Contacted,Completed,6/4/2024,
HL10247,Lead Qualified,Completed,6/11/2024,
HL10247,Document Collection,Completed,6/19/2024,
HL10247,Credit Check,Completed,6/25/2024,
HL10247,Property Valuation,Completed,7/4/2024,
HL10247,Legal Verification,Completed,7/8/2024,
HL10247,Sanction Approved,Completed,7/15/2024,
HL10247,Loan Disbursed,Dropped,7/16/2024,High FOIR
HL10248,Lead Contacted,Completed,5/5/2024,
HL10248,Lead Qualified,Completed,5/13/2024,
HL10248,Document Collection,Dropped,5/18/2024,Customer not reachable
HL10248,Credit Check,Pending,5/19/2024,
HL10248,Property Valuation,Pending,5/28/2024,
HL10248,Legal Verification,Pending,5/31/2024,
HL10248,Sanction Approved,Pending,6/3/2024,
HL10248,Loan Disbursed,Pending,6/5/2024,
HL10249,Lead Contacted,Completed,5/25/2024,
HL10249,Lead Qualified,Completed,6/3/2024,
HL10249,Document Collection,Dropped,6/10/2024,High FOIR
HL10249,Credit Check,Pending,6/18/2024,
HL10249,Property Valuation,Pending,6/21/2024,
HL10249,Legal Verification,Pending,6/27/2024,
HL10249,Sanction Approved,Pending,7/3/2024,
HL10249,Loan Disbursed,Pending,7/4/2024,
HL10250,Lead Contacted,Completed,7/10/2024,
HL10250,Lead Qualified,Completed,7/13/2024,
HL10250,Document Collection,Dropped,7/21/2024,High FOIR
HL10250,Credit Check,Pending,7/26/2024,
HL10250,Property Valuation,Pending,7/30/2024,
HL10250,Legal Verification,Pending,8/8/2024,
HL10250,Sanction Approved,Pending,8/17/2024,
HL10250,Loan Disbursed,Pending,8/18/2024,
HL10251,Lead Contacted,Completed,9/16/2024,
HL10251,Lead Qualified,Dropped,9/17/2024,Changed mind
HL10251,Document Collection,Pending,9/22/2024,
HL10251,Credit Check,Pending,9/25/2024,
HL10251,Property Valuation,Pending,9/27/2024,
HL10251,Legal Verification,Pending,9/29/2024,
HL10251,Sanction Approved,Pending,10/8/2024,
HL10251,Loan Disbursed,Pending,10/12/2024,
HL10252,Lead Contacted,Completed,3/15/2024,
HL10252,Lead Qualified,Completed,3/17/2024,
HL10252,Document Collection,Completed,3/23/2024,
HL10252,Credit Check,Completed,3/28/2024,
HL10252,Property Valuation,Completed,4/5/2024,
HL10252,Legal Verification,Dropped,4/8/2024,Low eligibility
HL10252,Sanction Approved,Pending,4/14/2024,
HL10252,Loan Disbursed,Pending,4/21/2024,
HL10253,Lead Contacted,Completed,4/16/2024,
HL10253,Lead Qualified,Dropped,4/20/2024,Low eligibility
HL10253,Document Collection,Pending,4/27/2024,
HL10253,Credit Check,Pending,4/29/2024,
HL10253,Property Valuation,Pending,5/2/2024,
HL10253,Legal Verification,Pending,5/9/2024,
HL10253,Sanction Approved,Pending,5/16/2024,
HL10253,Loan Disbursed,Pending,5/19/2024,
HL10254,Lead Contacted,Completed,12/4/2024,
HL10254,Lead Qualified,Completed,12/8/2024,
HL10254,Document Collection,Dropped,12/9/2024,Customer not reachable
HL10254,Credit Check,Pending,12/15/2024,
HL10254,Property Valuation,Pending,12/17/2024,
HL10254,Legal Verification,Pending,12/20/2024,
HL10254,Sanction Approved,Pending,12/24/2024,
HL10254,Loan Disbursed,Pending,12/30/2024,
HL10255,Lead Contacted,Completed,6/12/2024,
HL10255,Lead Qualified,Completed,6/13/2024,
HL10255,Document Collection,Completed,6/21/2024,
HL10255,Credit Check,Completed,6/23/2024,
HL10255,Property Valuation,Completed,6/29/2024,
HL10255,Legal Verification,Completed,7/2/2024,
HL10255,Sanction Approved,Completed,7/10/2024,
HL10255,Loan Disbursed,Completed,7/13/2024,
HL10256,Lead Contacted,Completed,11/13/2024,
HL10256,Lead Qualified,Completed,11/19/2024,
HL10256,Document Collection,Completed,11/25/2024,
HL10256,Credit Check,Completed,12/1/2024,
HL10256,Property Valuation,Completed,12/9/2024,
HL10256,Legal Verification,Completed,12/11/2024,
HL10256,Sanction Approved,Completed,12/16/2024,
HL10256,Loan Disbursed,Completed,12/19/2024,
HL10257,Lead Contacted,Completed,12/28/2024,
HL10257,Lead Qualified,Completed,1/2/2025,
HL10257,Document Collection,Dropped,1/6/2025,Customer not reachable
HL10257,Credit Check,Pending,1/7/2025,
HL10257,Property Valuation,Pending,1/15/2025,
HL10257,Legal Verification,Pending,1/20/2025,
HL10257,Sanction Approved,Pending,1/22/2025,
HL10257,Loan Disbursed,Pending,1/23/2025,
HL10258,Lead Contacted,Dropped,10/29/2024,Document incomplete
HL10258,Lead Qualified,Pending,11/7/2024,
HL10258,Document Collection,Pending,11/8/2024,
HL10258,Credit Check,Pending,11/12/2024,
HL10258,Property Valuation,Pending,11/20/2024,
HL10258,Legal Verification,Pending,11/28/2024,
HL10258,Sanction Approved,Pending,12/6/2024,
HL10258,Loan Disbursed,Pending,12/14/2024,
HL10259,Lead Contacted,Completed,2/7/2025,
HL10259,Lead Qualified,Completed,2/9/2025,
HL10259,Document Collection,Completed,2/17/2025,
HL10259,Credit Check,Completed,2/20/2025,
HL10259,Property Valuation,Completed,2/22/2025,
HL10259,Legal Verification,Completed,3/3/2025,
HL10259,Sanction Approved,Completed,3/6/2025,
HL10259,Loan Disbursed,Completed,3/15/2025,
HL10260,Lead Contacted,Completed,4/1/2024,
HL10260,Lead Qualified,Completed,4/7/2024,
HL10260,Document Collection,Completed,4/13/2024,
HL10260,Credit Check,Dropped,4/17/2024,Low eligibility
HL10260,Property Valuation,Pending,4/23/2024,
HL10260,Legal Verification,Pending,5/1/2024,
HL10260,Sanction Approved,Pending,5/10/2024,
HL10260,Loan Disbursed,Pending,5/16/2024,
HL10261,Lead Contacted,Completed,12/27/2024,
HL10261,Lead Qualified,Completed,1/5/2025,
HL10261,Document Collection,Completed,1/11/2025,
HL10261,Credit Check,Completed,1/16/2025,
HL10261,Property Valuation,Completed,1/25/2025,
HL10261,Legal Verification,Completed,1/30/2025,
HL10261,Sanction Approved,Completed,2/5/2025,
HL10261,Loan Disbursed,Completed,2/12/2025,
HL10262,Lead Contacted,Completed,9/17/2024,
HL10262,Lead Qualified,Completed,9/25/2024,
HL10262,Document Collection,Completed,9/29/2024,
HL10262,Credit Check,Completed,10/4/2024,
HL10262,Property Valuation,Completed,10/7/2024,
HL10262,Legal Verification,Completed,10/14/2024,
HL10262,Sanction Approved,Completed,10/17/2024,
HL10262,Loan Disbursed,Completed,10/20/2024,
HL10263,Lead Contacted,Completed,12/23/2024,
HL10263,Lead Qualified,Dropped,12/29/2024,Customer not reachable
HL10263,Document Collection,Pending,1/2/2025,
HL10263,Credit Check,Pending,1/6/2025,
HL10263,Property Valuation,Pending,1/14/2025,
HL10263,Legal Verification,Pending,1/16/2025,
HL10263,Sanction Approved,Pending,1/20/2025,
HL10263,Loan Disbursed,Pending,1/22/2025,
HL10264,Lead Contacted,Completed,8/10/2024,
HL10264,Lead Qualified,Completed,8/16/2024,
HL10264,Document Collection,Completed,8/18/2024,
HL10264,Credit Check,Completed,8/26/2024,
HL10264,Property Valuation,Completed,9/1/2024,
HL10264,Legal Verification,Completed,9/10/2024,
HL10264,Sanction Approved,Completed,9/17/2024,
HL10264,Loan Disbursed,Completed,9/18/2024,
HL10265,Lead Contacted,Completed,1/13/2024,
HL10265,Lead Qualified,Completed,1/17/2024,
HL10265,Document Collection,Completed,1/20/2024,
HL10265,Credit Check,Completed,1/28/2024,
HL10265,Property Valuation,Dropped,2/5/2024,High FOIR
HL10265,Legal Verification,Pending,2/13/2024,
HL10265,Sanction Approved,Pending,2/20/2024,
HL10265,Loan Disbursed,Pending,2/26/2024,
HL10266,Lead Contacted,Completed,1/18/2024,
HL10266,Lead Qualified,Completed,1/23/2024,
HL10266,Document Collection,Completed,1/31/2024,
HL10266,Credit Check,Completed,2/2/2024,
HL10266,Property Valuation,Dropped,2/9/2024,Document incomplete
HL10266,Legal Verification,Pending,2/16/2024,
HL10266,Sanction Approved,Pending,2/21/2024,
HL10266,Loan Disbursed,Pending,2/29/2024,
HL10267,Lead Contacted,Dropped,11/21/2024,High FOIR
HL10267,Lead Qualified,Pending,11/30/2024,
HL10267,Document Collection,Pending,12/4/2024,
HL10267,Credit Check,Pending,12/6/2024,
HL10267,Property Valuation,Pending,12/10/2024,
HL10267,Legal Verification,Pending,12/19/2024,
HL10267,Sanction Approved,Pending,12/21/2024,
HL10267,Loan Disbursed,Pending,12/25/2024,
HL10268,Lead Contacted,Completed,9/3/2024,
HL10268,Lead Qualified,Completed,9/12/2024,
HL10268,Document Collection,Completed,9/17/2024,
HL10268,Credit Check,Completed,9/24/2024,
HL10268,Property Valuation,Completed,10/2/2024,
HL10268,Legal Verification,Completed,10/10/2024,
HL10268,Sanction Approved,Completed,10/13/2024,
HL10268,Loan Disbursed,Completed,10/22/2024,
HL10269,Lead Contacted,Completed,7/8/2024,
HL10269,Lead Qualified,Completed,7/13/2024,
HL10269,Document Collection,Completed,7/16/2024,
HL10269,Credit Check,Completed,7/23/2024,
HL10269,Property Valuation,Completed,7/25/2024,
HL10269,Legal Verification,Completed,7/26/2024,
HL10269,Sanction Approved,Dropped,8/4/2024,Changed mind
HL10269,Loan Disbursed,Pending,8/5/2024,
HL10270,Lead Contacted,Dropped,10/18/2024,Low eligibility
HL10270,Lead Qualified,Pending,10/24/2024,
HL10270,Document Collection,Pending,10/30/2024,
HL10270,Credit Check,Pending,11/8/2024,
HL10270,Property Valuation,Pending,11/12/2024,
HL10270,Legal Verification,Pending,11/20/2024,
HL10270,Sanction Approved,Pending,11/24/2024,
HL10270,Loan Disbursed,Pending,11/26/2024,
HL10271,Lead Contacted,Completed,11/15/2024,
HL10271,Lead Qualified,Completed,11/22/2024,
HL10271,Document Collection,Completed,12/1/2024,
HL10271,Credit Check,Completed,12/2/2024,
HL10271,Property Valuation,Completed,12/9/2024,
HL10271,Legal Verification,Completed,12/11/2024,
HL10271,Sanction Approved,Dropped,12/15/2024,Document incomplete
HL10271,Loan Disbursed,Pending,12/19/2024,
HL10272,Lead Contacted,Completed,4/16/2024,
